"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date"
"MOROCCO","Cornerstone Government Affairs","6401","01/20/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","OCP S.A. (through OCP North America, Inc.)","10/08/2020"
"GERMANY","Cornerstone Government Affairs","6401","01/20/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","Embassy of the Federal Republic of Germany","12/06/2024"
"INDONESIA","Cornerstone Government Affairs","6401","01/20/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","Yayasan Berbakti Semangat Indonesia","01/31/2025"
"QATAR","Cornerstone Government Affairs","6401","01/20/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","Embassy of the State of Qatar","03/10/2025"
"MOROCCO","Moroccan National Tourist Office","1793","09/21/1964","725 Fifth AvenueSuite 2103New York&nbsp;&nbsp;10022","NY","Moroccan National Tourist Office","09/21/1964"
"VENEZUELA","Vision Americas International LLC","7413","05/22/2024","509 Stephen Circle SEVienna&nbsp;&nbsp;22180","VA","Ad Hoc Board of Petroleos de Venezuela S.A through White & Case LLP","05/22/2024"
"VENEZUELA","Vision Americas International LLC","7413","05/22/2024","509 Stephen Circle SEVienna&nbsp;&nbsp;22180","VA","Ad Hoc Board of Petróleos de Venezuela S.A through Vinson & Elkins","12/18/2024"
"VENEZUELA","Krupnick Campbell Malone Buser Slama Hancock, P.A.","7520","01/16/2025","350 East Las Olas BoulevardLas Olas Centre II, Suite 800Ft. Lauderdale&nbsp;&nbsp;33301","FL","The Ad Hoc Board of Petroleos de Venezuela, S.A., (""PDVSA Ad Hoc"")","01/16/2025"
"CANADA","JDA Frontline Partners, LLC","7102","03/23/2022","1140 Connecticut Avenue, NW Suite 800Washington&nbsp;&nbsp;20036","DC","Province of Alberta, Canada","03/23/2022"
"NIGERIA","Goldin, Daniel","7366","01/29/2024","304 S Jones Blvd, 5058Las Vegas&nbsp;&nbsp;89107","NV","Biafra Jewish Autonomous Region","01/29/2024"
"ARUBA","Zeno Group, Inc.","6652","03/18/2019","130 East Randolph StreetUnit 3000Chicago&nbsp;&nbsp;60601","IL","Aruba Tourism Authority (ATA)","04/22/2019"
"SINGAPORE","Zeno Group, Inc.","6652","03/18/2019","130 East Randolph StreetUnit 3000Chicago&nbsp;&nbsp;60601","IL","Alibaba.com Singapore E-Commerce Private Limited","02/01/2024"
"KOREA SOUTH","Korea SMEs and Startups Agency USA Office","6195","11/18/2013","1730 Minor Avenue10th Floor - Suite 1050Seattle&nbsp;&nbsp;98101","WA","Small & Medium Business Corporation","11/18/2013"
"QATAR","GRV Strategies LLC","7458","09/06/2024","731 Seaton AvenueAlexandria&nbsp;&nbsp;22305","VA","International Media Office of State of Qatar","09/06/2024"
"TAIWAN","ASG Corp.","7556","03/17/2025","1317 Kirby RoadMcLean&nbsp;&nbsp;22101","VA","Foundation on Asia-Pacific Peace Studies","03/17/2025"
"JAPAN","Kobe Trade Information Office","2438","07/02/1973","1001 Fourth AvenueSuite 4310Seattle&nbsp;&nbsp;98154","WA","Kobe Municipal Government","07/02/1973"
"NORWAY","Center for International Policy","6896","11/25/2020","2000 M Street, NWSuite 720Washington&nbsp;&nbsp; 20036","DC","Norwegian Agency for Development Cooperation (Latin America Project)","11/25/2020"
"NORWAY","Center for International Policy","6896","11/25/2020","2000 M Street, NWSuite 720Washington&nbsp;&nbsp; 20036","DC","Norwegian Agency for Development Cooperation (Mekong Project)","11/25/2020"
"HONG KONG","Finn Partners, Inc.","6212","03/10/2014","1675 BroadwayNew York&nbsp;&nbsp;10019","NY","Hong Kong Tourism Board","10/29/2020"
"CANADA","Finn Partners, Inc.","6212","03/10/2014","1675 BroadwayNew York&nbsp;&nbsp;10019","NY","Travel Alberta","10/29/2020"
"ST. KITTS AND NEVIS","Finn Partners, Inc.","6212","03/10/2014","1675 BroadwayNew York&nbsp;&nbsp;10019","NY","St. Kitts Tourism Authority","04/21/2022"
"QATAR","Finn Partners, Inc.","6212","03/10/2014","1675 BroadwayNew York&nbsp;&nbsp;10019","NY","Qatar Museums","04/21/2022"
"ICELAND","Finn Partners, Inc.","6212","03/10/2014","1675 BroadwayNew York&nbsp;&nbsp;10019","NY","Business Iceland","03/27/2023"
"BAHAMAS","Finn Partners, Inc.","6212","03/10/2014","1675 BroadwayNew York&nbsp;&nbsp;10019","NY","The Bahamas Ministry of Tourism, Investments & Aviation","03/21/2024"
"MOROCCO","Finn Partners, Inc.","6212","03/10/2014","1675 BroadwayNew York&nbsp;&nbsp;10019","NY","Moroccan National Tourism Office","03/31/2025"
"HONG KONG","Jacobs Global Trade & Compliance LLC","6656","04/08/2019","4134 N. River StreetMcLean&nbsp;&nbsp;22101","VA","Hong Kong Trade Development Council","04/08/2019"
"UNITED ARAB EMIRATES","FTI Consulting (SC) Inc.","7120","05/17/2022","555 12th Street, NWSuite 700Washington&nbsp;&nbsp;20004","DC","Dubai Corporation for Tourism and Commerce Marketing","08/03/2023"
"QATAR","RF Binder Partners Inc.","6814","04/09/2020","950 Third Avenue8th FloorNew York&nbsp;&nbsp;10022","NY","Qatar Foundation through Memac Ogilvy & Mather LLC","04/09/2020"
"SAUDI ARABIA","RF Binder Partners Inc.","6814","04/09/2020","950 Third Avenue8th FloorNew York&nbsp;&nbsp;10022","NY","The Public Investment Fund","01/15/2024"
"GIBRALTAR","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Government of Gibraltar","05/14/2014"
"JAPAN","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Embassy of Japan","05/08/2015"
"ISRAEL","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Israel Ministry of Foreign Affairs","01/09/2019"
"QATAR","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Embassy of Qatar through Moran Global Strategies, Inc.","02/20/2020"
"CAYMAN ISLANDS","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Cayman Islands Government","03/23/2021"
"LIBYA","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","Libyan Asset Recovery and Management Office","05/28/2021"
"KOREA SOUTH","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","The Ministry of Trade, Industry and Energy of the Republic of Korea","02/04/2022"
"BAHAMAS","Holland & Knight","3718","08/07/1985","800 17th Street, N.W.Suite 1100Washington&nbsp;&nbsp;20006","DC","The Government of the Commonwealth of The Bahamas","04/26/2022"
"SAUDI ARABIA","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","Ministry of Foreign Affairs of the Kingdom of Saudi Arabia","09/22/2016"
"LIBERIA","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","LISCR, LLC","02/14/2020"
"EGYPT","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","Ministry of Foreign Affairs of the Arab Republic of Egypt","11/09/2020"
"KOREA SOUTH","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","Embassy of the Republic of Korea","01/24/2021"
"MOROCCO","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","Embassy of Morocco","12/01/2021"
"KAZAKHSTAN","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","KazMunayGas International","07/29/2022"
"KAZAKHSTAN","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","The Embassy of the Republic of Kazakhstan","07/29/2022"
"SAUDI ARABIA","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","Public Investment Fund","06/22/2023"
"BAHRAIN","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","Embassy of The Kingdom of Bahrain","01/10/2024"
"KAZAKHSTAN","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","Samruk-Kazyna","06/25/2024"
"TURKMENISTAN","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","TAPI Pipeline Company Limited","07/05/2024"
"SAUDI ARABIA","Brownstein Hyatt Farber Schreck, LLP","5870","06/16/2008","675 15th StreetSuite 2900Denver&nbsp;&nbsp;80202-4432","CO","King Abdullah University of Science and Technology","03/21/2025"
"MONGOLIA","Gibson, Dunn & Crutcher LLP","7454","09/04/2024","333 South Grand AvenueLos Angeles&nbsp;&nbsp;90071","CA","Sky Hypermarket LLC","09/04/2024"
"MONGOLIA","Gibson, Dunn & Crutcher LLP","7454","09/04/2024","333 South Grand AvenueLos Angeles&nbsp;&nbsp;90071","CA","Altai Holding LLC","09/04/2024"
"MONGOLIA","Gibson, Dunn & Crutcher LLP","7454","09/04/2024","333 South Grand AvenueLos Angeles&nbsp;&nbsp;90071","CA","Sukhbaatar Batbold","09/04/2024"
"MONGOLIA","Gibson, Dunn & Crutcher LLP","7454","09/04/2024","333 South Grand AvenueLos Angeles&nbsp;&nbsp;90071","CA","Battushig Batbold","09/04/2024"
"UNITED ARAB EMIRATES","Brunswick Group LLC","6826","05/20/2020","1114 Avenue of the Americas, 24th FloorNew York&nbsp;&nbsp;10036","NY","Department of Culture and Tourism - Abu Dhabi","05/20/2020"
"UNITED KINGDOM","Brunswick Group LLC","6826","05/20/2020","1114 Avenue of the Americas, 24th FloorNew York&nbsp;&nbsp;10036","NY","London Legacy Development Corporation","08/30/2023"
"UNITED KINGDOM","Brunswick Group LLC","6826","05/20/2020","1114 Avenue of the Americas, 24th FloorNew York&nbsp;&nbsp;10036","NY","University College of London","10/09/2024"
"CAMBODIA","National Consulting Services, Inc.","7551","02/28/2025","P.O. Box 5076Vancouver&nbsp;&nbsp;98668","WA","The Kingdom of Cambodia","02/28/2025"
"JAPAN","Policy Agency, LLC","6213","04/09/2014","One New Hamphire Avenue, Suite 125Portsmouth&nbsp;&nbsp;03801","NH","Consulate General of Japan in Boston","04/09/2014"
"DOMINICAN REPUBLIC","Sefardi Consulting","6722","09/16/2019","1435 Cotton StreetReading &nbsp;&nbsp;19602","PA","Guardianes de la Misericordia","09/16/2019"
"ECUADOR","Moonlight International LLC","6941","03/22/2021","600 New Hampshire Avenue, NW Suite 600 Washington &nbsp;&nbsp;20037","DC","Dr. Alfredo Borrero Vega","03/22/2021"
"MEXICO","Global Action on Gun Violence (GAGV) Inc.","7175","10/05/2022","805 15th Street NW#601Washington&nbsp;&nbsp;20005","DC","Government of the United Mexican States","10/05/2022"
"BAHAMAS","Global Action on Gun Violence (GAGV) Inc.","7175","10/05/2022","805 15th Street NW#601Washington&nbsp;&nbsp;20005","DC","The Government of the Bahamas","06/04/2024"
"IRAQ","ArentFox Schiff LLP","6952","04/30/2021","1717 K Street, NWWashington&nbsp;&nbsp;20006","DC","Kurdistan Regional Government","04/30/2021"
"KENYA","Neiweem, Christopher John","7522","01/17/2025","4951 Westcroft Blvd, 503Chantilly&nbsp;&nbsp; 20151","VA","Jimi Wanjigi","01/17/2025"
"THAILAND","Tourism Authority of Thailand, Los Angeles","2178","12/19/1969","611 North Larchmont Boulevard1st FloorLos Angeles&nbsp;&nbsp;90004","CA","Tourism Authority of Thailand","12/19/1969"
"TURKEY","Aquila Strategies, LLC","7409","05/15/2024","300 New Jersey Avenue, NW Suite 300Washington&nbsp;&nbsp;20001","DC","LB International Solutions, LLC (on behalf of the Turkish Republic of Northern Cyprus - DC office and Govt. of the Republic of Turkey, Embassy)","05/15/2024"
"INDONESIA","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","United Liberation Movement for West Papua","04/11/2018"
"CONGO REPUBLIC OF THE","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Prof. Mboyo-Di-Tamba Vangu","05/16/2018"
"CONGO DEMOCRATIC REPUBLIC OF THE","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Republic of Congo","07/24/2018"
"SUDAN","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Sovereign Council of Sudan","06/17/2019"
"PAPUA NEW GUINEA","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Siriosi, Christopher","06/17/2019"
"VENEZUELA","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Progressive Advance","07/15/2019"
"UNITED ARAB EMIRATES","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","DPWORLD FZE","12/30/2019"
"VANUATU","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Republic of Vanuatu","05/13/2020"
"KYRGYZSTAN","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Kyrgyz Republic","11/02/2020"
"BURKINA FASO","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Office of the President of Burkina Faso","07/21/2022"
"KENYA","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Fred Matiang","07/29/2024"
"BOTSWANA","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Duma Boko","08/08/2024"
"PALESTINE","Dickens & Madson Canada Inc.","6200","12/11/2013","c/o Tragen Resources & Logistics740 Notre Dame Ouest, Suite 1250Montreal&nbsp;&nbsp;","","Samir Hlaileh","02/23/2025"
"JAPAN","Alignment Government Strategies","6317","09/18/2015","601 Pennsylvania Avenue, NWSouth Building, Suite 430Washington&nbsp;&nbsp;20004","DC","Embassy of Japan","09/18/2015"
"AFGHANISTAN","International Office of the National Resistance Front of AFGH Inc.","7030","10/26/2021","4216 Pacific Coast Highway P.O. Box 10301Torrance&nbsp;&nbsp;90505","CA","National Resistance Front of Afghanistan","10/26/2021"
"BURUNDI","United States of Africa Consultancy Inc.","7180","10/07/2022","10 New York StreetWorcester&nbsp;&nbsp; 01603","MA","Government of Burundi through the Brooks Law Firm","10/07/2022"
"UNITED ARAB EMIRATES","Park, Jennifer","7335","10/16/2023","235 East 44th StreetNew York&nbsp;&nbsp;10017","NY","Alterra Management Limited","10/31/2024"
"CANADA","Burke Consulting LLC","7473","10/15/2024","404 Bobolink AvenueGrafton&nbsp;&nbsp;53024","WI","Government of Alberta","10/15/2024"
"FINLAND","Business Finland USA, Inc.","7318","08/31/2023","Consulate General of FinlandFinland Trade Center, 605 Third Avenue, 35 FloorNew York&nbsp;&nbsp;10158","NY","Business Finland Oy","08/31/2023"
"BOSNIA & HERZEGOVINA","RS Office for Cooperation, Trade and Investment","6181","08/08/2013","1701 Pennsylvania Avenue, NWSuite 200Washington&nbsp;&nbsp;20006","DC","Government of Republika Srpska","08/08/2013"
"ROMANIA","Aether Group LLC","7385","03/22/2024","38 Lyell StreetLos Altos&nbsp;&nbsp; 94022","CA","RoPower Nuclear SA","03/22/2024"
"VENEZUELA","White & Case LLP","6393","11/21/2016","1221 Avenue of the AmericasNew York&nbsp;&nbsp;10036","NY","The Ad Hoc Board of Petroleos de Venezuela, S.A. (or, ""PDVSA Ad Hoc Board"")","06/01/2022"
"VENEZUELA","White & Case LLP","6393","11/21/2016","1221 Avenue of the AmericasNew York&nbsp;&nbsp;10036","NY","Bolivarian Republic of Venezuela, through the Council of Administration and Asset Protection (CAPA)","07/08/2024"
"ISRAEL","SKDKnickerbocker LLC","7552","02/28/2025","1150 18th Street NW, Suite 800Washington&nbsp;&nbsp;20036","DC","Israel Ministry of Foreign Affairs","02/28/2025"
"MOROCCO","OCP North America, Inc.","6873","10/07/2020","235 Lake Street East  Suite 202Wayzata&nbsp;&nbsp;55391","MN","OCP S.A.","10/07/2020"
"KENYA","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Embassy of the Republic of Kenya","06/06/2017"
"SOUTH AFRICA","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","African Energy Chamber","08/15/2019"
"ITALY","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Saro Spadaro","03/09/2020"
"AFGHANISTAN","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Ahmad Massoud","09/15/2021"
"ANGOLA","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Isabel Dos Santos","12/01/2022"
"ITALY","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Julio Herrera Velutini","12/19/2022"
"SAUDI ARABIA","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Khalid Aljabri","02/09/2023"
"BAHAMAS","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Kirkoswald Global Management Services, Ltd","03/04/2024"
"BANGLADESH","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Wazed Inc.","09/12/2024"
"UNITED ARAB EMIRATES","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Chessworth DMCC","12/16/2024"
"ALBANIA","Sonoran Policy Group, LLC D/B/A Stryk Global Diplomacy
","6399","12/11/2016","PO Box 25378Washington&nbsp;&nbsp;20027","DC","Mr. Lulzi'm Basha","02/19/2025"
"HONG KONG","Hong Kong Trade Development Council, Inc.","2181","01/19/1970","219 East 46th StreetNew York&nbsp;&nbsp;10017","NY","Hong Kong Trade Development Council","01/19/1970"
"QATAR","Neale Creek, LLC","6723","09/06/2019","11 E Lenox StreetChevy Chase&nbsp;&nbsp;20815","MD","Embassy of the State of Qatar","09/06/2019"
"ISRAEL","Arnold & Porter Kaye Scholer LLP","1750","06/04/1964","601 Massachusetts Avenue, NWWashington&nbsp;&nbsp;20001-3743","DC","State of Israel, Embassy","01/20/1988"
"MICRONESIA","Arnold & Porter Kaye Scholer LLP","1750","06/04/1964","601 Massachusetts Avenue, NWWashington&nbsp;&nbsp;20001-3743","DC","Government of the Federated States of Micronesia","10/27/2016"
"VENEZUELA","Arnold & Porter Kaye Scholer LLP","1750","06/04/1964","601 Massachusetts Avenue, NWWashington&nbsp;&nbsp;20001-3743","DC","Bolivarian Republic of Venezuela","02/11/2019"
"KOREA SOUTH","Arnold & Porter Kaye Scholer LLP","1750","06/04/1964","601 Massachusetts Avenue, NWWashington&nbsp;&nbsp;20001-3743","DC","Ministry of Trade, Industry and Energy of the Republic of Korea (Korean MOTIE)","02/10/2020"
"HONDURAS","Arnold & Porter Kaye Scholer LLP","1750","06/04/1964","601 Massachusetts Avenue, NWWashington&nbsp;&nbsp;20001-3743","DC","Republic of Honduras","05/30/2023"
"VENEZUELA","Arnold & Porter Kaye Scholer LLP","1750","06/04/1964","601 Massachusetts Avenue, NWWashington&nbsp;&nbsp;20001-3743","DC","Banco Central de Venezuela represented by the Ad-hoc Board","06/02/2023"
"BELGIUM","Tourist Office for Flanders, Belgium - New York Office","5840","11/15/2007","New York Times Building620 Eighth Avenue, 38th FloorNew York&nbsp;&nbsp;10018","NY","Flanders Tourism Board","11/15/2007"
"EL SALVADOR","Latin America Advisory Group, LLC","6898","12/09/2020","8395 SW 73rd AvenueApt. 106Miami&nbsp;&nbsp;33143","FL","Office of the President of El Salvador","01/14/2022"
"KOREA SOUTH","DiNino Associates, LLC","6408","03/14/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","Embassy of the Republic of Korea through Cornerstone Government Affairs","03/14/2017"
"INDIA","DiNino Associates, LLC","6408","03/14/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","Republic of India through Cornerstone Government Affairs, Inc.","12/06/2019"
"MOROCCO","DiNino Associates, LLC","6408","03/14/2017","800 Maine Avenue, SWFloor 7Washington&nbsp;&nbsp;20024","DC","OCP S.A. (through OCP North America, Inc. through Cornerstone Government Affairs, Inc.)","11/12/2020"
"VENEZUELA","PDV USA, Inc.","6903","12/31/2020","65 East 55th StreetNew York&nbsp;&nbsp;10022","NY","Petróleos de Venezuela, S.A. (“PDVSA”)","04/30/2021"
"QATAR","SC Aeronautical  LLC","6635","02/11/2019","200 Meeting StreetSuite 305Charleston&nbsp;&nbsp;29401","SC","Barzan Holdings QSTP LLC","02/11/2019"
"TAIWAN","Crowell Global Advisors","3988","05/28/1987","1001 Pennsylvania Avenue, N.W.Suite 1275Washington&nbsp;&nbsp;20004-2595","DC","Ministry of Economic Affairs of the Republic of China (""MOEA"")","06/23/1987"
"TAIWAN","Crowell Global Advisors","3988","05/28/1987","1001 Pennsylvania Avenue, N.W.Suite 1275Washington&nbsp;&nbsp;20004-2595","DC","The International Trade Administration, Ministry of Economic Affairs of the Republic of China (""TITA"")","03/18/2025"
"IRAQ","Greenberg Traurig, LLP","5712","10/03/2005","2101 L Street, NWSuite 1000Washington&nbsp;&nbsp;20037","DC","Kurdistan Regional Government","04/14/2014"
"KAZAKHSTAN","Greenberg Traurig, LLP","5712","10/03/2005","2101 L Street, NWSuite 1000Washington&nbsp;&nbsp;20037","DC","Ministry of Justice of  the Republic of Kazakhstan","05/23/2018"
"TAIWAN","Gephardt Group Government Affairs, LLC","5874","07/21/2008","1667 K Street, NWSuite 800Washington&nbsp;&nbsp;20006","DC","Taipei Economic and Cultural Representative Office in the United States","01/11/2013"
"CANADA","IPG DXTRA, Inc. d/b/a Weber Shandwick","7394","04/05/2024","909 Third AvenueNew York&nbsp;&nbsp;10022","NY","Ontario Tourism Marketing Partnership Corporation (Destination Ontario)","06/20/2024"
"SAUDI ARABIA","Petruzzello, Michael James","7339","10/25/2023","2246 Wingate Point Road Wingate&nbsp;&nbsp;21675","MD","The Royal Embassy of Saudi Arabia","10/25/2023"
"ETHIOPIA","International Fano Coordinating Committee","7371","02/08/2024","4445 Corporation LaneVirginia Beach&nbsp;&nbsp;23462","VA","Amhara Fano Unity Council","02/08/2024"
"INDIA","Overseas Friends of BJP-USA","6861","08/27/2020","2465 Centerville RoadSuite 250Herndon&nbsp;&nbsp;20171","VA","Bharatiya Janata Party","08/27/2020"
"ISRAEL","Jewish Agency - American Section, Inc.","6191","10/29/2013","633 Third Avenue21st FloorNew York&nbsp;&nbsp;10017","NY","Jewish Agency for Israel","10/29/2013"
"CHINA","Ruder Finn, Inc.","6840","06/22/2020","425 East 53rd StreetNew York&nbsp;&nbsp;10022","NY","Yangtze Memory Technologies Co., Ltd.","04/14/2023"
"SAUDI ARABIA","Ruder Finn, Inc.","6840","06/22/2020","425 East 53rd StreetNew York&nbsp;&nbsp;10022","NY","Kingdom of Saudi Arabia Ministry of Defense","07/04/2024"
"ISRAEL","Livingston Group, LLC","6344","03/25/2016","499 S. Capitol Street, SWSuite 600Washington&nbsp;&nbsp;20003","DC","Commissariat of the Holy Land for the USA","09/09/2024"
"BOSNIA & HERZEGOVINA","McGinnis Lochridge","6672","05/06/2019","1111 W. 6th Street  Bldg. B Suite 400Austin&nbsp;&nbsp;78703","TX","Republika Srpska","05/06/2019"
"CANADA","Marsh Law Firm PLLC","6920","01/30/2021","31 Hudson Yards11th FloorNew York&nbsp;&nbsp;10001","NY","Canadian Centre for Child Protection Inc.","01/30/2021"
"JAPAN","Hunton Andrews Kurth LLP","7268","05/10/2023","951 East Byrd StreetRiverfront Plaza, East TowerRichmond&nbsp;&nbsp; 23219","VA","Government of Japan","05/10/2023"
"GERMANY","Representative of German Industry and Trade","4274","07/21/1989","1130 Connecticut Avenue, NWSuite 1200Washington&nbsp;&nbsp;20036","DC","Federation of German Industries (Bundesverband der Deutschen Industrie, BDI)","07/21/1989"
"GERMANY","Representative of German Industry and Trade","4274","07/21/1989","1130 Connecticut Avenue, NWSuite 1200Washington&nbsp;&nbsp;20036","DC","German Chamber of Commerce and Industry (Deutsche Industrieund Handelskammer, DIHK)","07/21/1989"
"MALAYSIA","Malaysian Industrial Development Authority","2331","04/17/1972","875 North Michigan AvenueSuite 1810Chicago&nbsp;&nbsp;60611","IL","Malaysian Industrial Development Authority","04/17/1972"
"MEXICO","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Turismo de Los Cabos","11/27/2017"
"IRELAND","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Tourism Ireland","11/27/2017"
"COSTA RICA","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Costa Rica Tourism Board","06/29/2018"
"BRITISH VIRGIN ISLANDS","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","British Virgin Islands Tourist Board & Film Commission","01/14/2019"
"SPAIN","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Turespana Tourist Office of Spain","12/16/2020"
"CANADA","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Greater Victoria Visitors & Convention Bureau","07/19/2021"
"UNITED KINGDOM","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","London & Partners Limited","09/14/2022"
