"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date","Foreign PrincipalTermination Date"
"JAPAN","Wellford, Wegman & Hoff","3278","10/06/1981","1701 Pennsylvania Avenue, N.W.Suite 1000Washington&nbsp;&nbsp;20006","DC","Sakhalin Oil Development Cooperation Company, Ltd.","04/14/1982","07/22/1982"
"LIBERIA","Office of the Deputy Commissioner of Maritime Affairs, R.L.","2606","09/12/1975","551 Fifth AvenueNew York&nbsp;&nbsp;10176","NY","Bureau of Maritime Affairs, Ministry of Finance, Republic of Liberia","09/12/1975","08/31/1993"
"PANAMA","Aguirre, Francisco","2106","09/23/1968","4951 Rockwood Parkway, N.W.Washington&nbsp;&nbsp;20016","DC","Dr. Arnulfo Arias M. - Presidente Electo","09/23/1968","02/05/1974"
"INTERNATIONAL","Pierson Semmes and Bemis, L.L.P.","5252","04/16/1998","1054 Thirty-First Street, N.W.Suite 300Washington&nbsp;&nbsp;20007","DC","Secretariat of the Common Market of Eastern and Southern Africa","04/16/1998","09/24/1999"
"NICARAGUA","Maggio, Michael","3049","08/14/1979","1801 Columbia Road, N.W.Suite 100Washington&nbsp;&nbsp;20009","DC","Republic of Nicaragua","08/14/1979","12/31/1980"
"CHILE","O'Brien Calio","5072","11/13/1995","1350 I Street, N.W.Suite 690Washington&nbsp;&nbsp;20005","DC","General Directorate for International Economic Relations, Ministry of Foreign Affairs for the Republic of Chile","11/13/1995","01/05/1996"
"SOUTH AFRICA","Krock-Erwin Associates, Inc.","823","04/16/1954","Thomas Krock Associates1406 G Street, N.W.Washington&nbsp;&nbsp;","DC","Government of the Union of South Africa","04/16/1954","02/09/1956"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","A.S. Merilaid & Company","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Agricultural Cooperative Society LIETUKIS","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","All Union Chartering Company (Sovfracht)","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Amtorg Trading Corporation","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Apvienota Kugniecibas A.K.S. Sab.","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Artkino Pictures, Inc.","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Baltic State S.S. Company","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Black Sea & Baltic General Insurance Company","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Black Sea State S.S. Company","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Estonia State Steamship Line","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","F. Grauds","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Flor N. Koritz","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Juri Silberberg","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Karl Mitt & Company","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Kasmu Laeva Omanikud (Kasmu Shipowners' Association)","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Latvia State Steamship Line","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Latvyas Kugniecibas Sabiedriba (Latvian Shipping Company)","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Lietuvas Baltyos Lloydos, Lithuanian Baltic Lloyd","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Oskar Tiedemann","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Tallinna Laevahisis, A.S. (Tallnin Shipping Company, Ltd.)","08/26/1942","02/26/1947"
"USSR","Drucker, David","108","08/26/1942","6 East 45th StreetNew York&nbsp;&nbsp;","NY","Vassily Ratoushny","08/26/1942","02/26/1947"
"JAPAN","Staats, J. Jefferson","2916","06/16/1978","2500 Pennsylvania Avenue, N.W.Suite 102Washington&nbsp;&nbsp;20037","DC","Nissan Motor Company, Ltd.","06/16/1978","08/06/1979"
"BANGLADESH","Bob Perilla Associates, Inc.","2341","05/05/1972","250 West 57th StreetNew York&nbsp;&nbsp;10019","NY","Bangladesh","05/05/1972","05/12/1972"
"SOMALI DEMOCRATIC REPUBLIC","Kirkpatrick & Lockhart Preston Gates Ellis LLP","5652","10/22/2004","1601 K Street, NWWashington&nbsp;&nbsp;20006","DC","Transitional Somali Federal Government","10/22/2004","01/30/2008"
"GREECE","American National Pan-Epirotic League","173","01/06/1943","303 West 42nd StreetRoom 302New York&nbsp;&nbsp;","NY","Enslaved Greek People of Northern Epirus","07/21/1943","10/18/1944"
"AFGHANISTAN","Four Horsemen International","5538","02/07/2003","439 Westwood S/CSuite 3Fayetteville&nbsp;&nbsp;28314","NC","Shairzai Brothers","02/07/2003","07/31/2003"
"KOREA SOUTH","Ha, Jong Sun","4087","02/02/1988","Hyundai Motor Company140-2 Ke-Dong, Jongru-KuSeoul 110&nbsp;&nbsp;","","Hyundai Motor Company","02/02/1988","08/03/1989"
"NORTHERN IRELAND","Invest Northern Ireland","4364","04/13/1990","545 Boylston Street Suite 300Boston&nbsp;&nbsp;02116","MA","Invest Northern Ireland","04/13/1990",""
"EQUATORIAL GUINEA","Global Trading International, Inc.","6105","05/23/2012","4100 Massachusetts Avenue, NW#1218Washington&nbsp;&nbsp;20016","DC","Committee of Support for the Equatorial Guinea Child (CANIGE)","05/23/2012","05/23/2012"
"GABON","PricewaterhouseCoopers, LLP","5732","02/15/2006","300 Madison AvenueNew York&nbsp;&nbsp;10017","NY","Gabonese Republic","02/15/2006","09/01/2006"
"IRELAND","Morrison Public Affairs Group","6498","12/10/2017","6064 Onondaga RoadBethesda&nbsp;&nbsp;20816","MD","Embassy of Ireland","12/10/2017","03/04/2019"
"UNITED KINGDOM","O'Brien Gentry & Scott, LLC","5971","01/11/2010","201 C Street, SEWashington&nbsp;&nbsp;20003","DC","Defense Procurement Office, United Kingdom","01/11/2010","02/28/2011"
"NETHERLANDS","O'Brien Gentry & Scott, LLC","5971","01/11/2010","201 C Street, SEWashington&nbsp;&nbsp;20003","DC","Commercial Procurement Office of Defense Cooperation, Netherlands","01/11/2010","12/31/2010"
"CANADA","O'Brien Gentry & Scott, LLC","5971","01/11/2010","201 C Street, SEWashington&nbsp;&nbsp;20003","DC","Canadian Commercial Corporation","01/11/2010",""
"NORWAY","O'Brien Gentry & Scott, LLC","5971","01/11/2010","201 C Street, SEWashington&nbsp;&nbsp;20003","DC","Royal Norwegian Embassy","11/16/2010","01/01/2014"
"GREAT BRITAIN","Ivins, Phillips & Barker","3595","06/08/1984","1700 Pennsylvania Avenue, N.W.Suite 600Washington&nbsp;&nbsp;20006","DC","Sir James Goldsmith","06/08/1984","12/08/1986"
"FRANCE","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Embassy of France, French Commerical Office","08/10/1970","12/31/1980"
"JAPAN","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Embassy of Japan","06/03/1968","03/26/1986"
"BRAZIL","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Government of Brazil","03/11/1976","03/26/1986"
"EL SALVADOR","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Government of El Salvador","03/10/1976","10/26/1976"
"HONG KONG","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Government of Hong Kong Trade, Industry & Customs Department","10/23/1979","05/25/1983"
"UNITED KINGDOM","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","H&R Johnson-Richards Tiles, Ltd.","08/22/1972","05/25/1983"
"HAITI","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Haitian Textile Exporters' Association","01/10/1975","10/01/1975"
"HONG KONG","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Hong Kong Trade Development Council","06/21/1976","11/23/1976"
"HONG KONG","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Hong Kong Trade Development Council","08/10/1978","05/25/1983"
"INDIA","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Indian Sugar Industry Export Corporation","04/08/1971","03/28/1973"
"INDIA","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Indian Sugar Industry Export Corporation","03/07/1974","07/03/1974"
"EL SALVADOR","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Instituto Salvadoreno de Comercio Exterior","11/04/1977","03/26/1986"
"JAPAN","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Japan Chemical Fibres Association","03/20/1968","03/26/1986"
"JAPAN","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Japan Lumber Importers' Association","01/30/1968","03/26/1986"
"JAPAN","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Japan Trade Center","06/03/1968","03/26/1986"
"JAPAN","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Japan Woolen & Linen Textiles Exporters' Association","03/20/1968","05/25/1983"
"KOREA SOUTH","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Korea Iron & Steel Association","11/04/1977","05/25/1983"
"KOREA SOUTH","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Korea Iron & Steel Association","08/22/1984","03/26/1986"
"KOREA SOUTH","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Korea Leather & Fur Exporters' Association","08/20/1980","05/25/1983"
"KOREA SOUTH","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Korea Stainless Steel Flatware Manufacturers' Association","09/15/1975","05/25/1983"
"KOREA SOUTH","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Korean Plastic Goods Exporters' Association","06/17/1977","05/25/1983"
"KOREA SOUTH","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Korean Traders' Association","01/04/1980","02/01/1984"
"ITALY","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Micam-Anci (Via Dogana 1, Milano, Italy)","09/15/1975","05/25/1983"
"NORWAY","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Norseland Foods, Inc.","04/16/1980","05/25/1983"
"BELGIUM","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","ORGALIME (Organisme de Liaison des Industries Metalliques Europeennes)","10/08/1971","12/31/1971"
"BELGIUM","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","ORGALIME (Organisme de Liaison des Industries Metalliques Europennes)","09/10/1973","12/01/1973"
"INDIA","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","State Trading Corporation of India, Ltd.","06/27/1977","03/26/1986"
"BELGIUM","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Union des Industries de la Communaute Europeenne","03/02/1977","03/26/1986"
"ITALY","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Unione Industriale Pratese","09/17/1968","06/01/1969"
"SWITZERLAND","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Vorort des Schweizerischen Handels-und Industrie-Vereins","02/15/1968","12/31/1970"
"MEXICO","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","AHMSA Steel International, Inc.","05/10/1978","03/26/1986"
"ITALY","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Anci (Via Dogana 1, Milano, Italy)","08/10/1978","05/25/1983"
"BRAZIL","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Associacao Brasileira de Productores de Ferro Ligas ""ABRAFE""","03/17/1978","03/26/1986"
"DOMINICAN REPUBLIC","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Centro Dominicano de Promocion de Exportaciones","08/30/1979","07/31/1980"
"CHINA","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","China National Textiles Import & Export Corporation","05/05/1980","08/04/1980"
"CHINA","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","China National Textiles Import & Export Corporation","06/09/1981","03/26/1986"
"UNITED KINGDOM","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Cocoa, Chocolate & Confectionery Alliance of Great Britian","02/17/1970","03/31/1972"
"BELGIUM","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Confederation of Europeenne de L'Industrie de la Chaussure (European Confederation of the Footwear Industry)","05/11/1976","06/01/1977"
"KOREA SOUTH","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Council of Korea Textiles Export Associations","11/04/1977","03/26/1986"
"GERMAN DEMOCRATIC REPUBLIC","Daniels, Houlihan & Palmeter","2072","01/30/1968","1819 H Street, N.W.Suite 340Washington&nbsp;&nbsp;20006","DC","Deutsche Fensterglas Ausfuhr Gesellschaft M.B.H. (Changed name to Flachglas)","09/08/1970","01/01/1973"
"INTERNATIONAL","Office of Economic Community of West African States ECOWAS at UN","6117","06/07/2012","222 Mary StreetHackensack&nbsp;&nbsp;07601","NJ","Economic Community of West African States (ECOWAS)","06/07/2012","06/07/2012"
"AUSTRIA","Spiegel & McDiarmid","4896","02/28/1994","1350 New York Avenue, N.W.Suite 1100Washington&nbsp;&nbsp;200054798","DC","Special Delegation of the Government of Austria to the U.S. Regarding the Temelin Nuclear Power Plant","02/28/1994","02/22/1995"
"EGYPT","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Arab Republic of Egypt","03/22/1990","02/28/2007"
"EL SALVADOR","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Embassy of El Salvador","07/29/1993","03/31/2006"
"LEBANON","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Embassy of Lebanon","04/28/1987","09/30/1988"
"UNITED ARAB EMIRATES","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Embassy of the Republic of Djibouti","04/18/1991","11/27/1992"
"BANGLADESH","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of Bangladesh","04/07/1988","02/07/1991"
"KAZAKHSTAN","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of Kazakhstan","10/23/2001","12/31/2001"
"PHILIPPINES","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of the Philippines","06/01/1994","04/27/1998"
"PHILIPPINES","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of the Philippines","07/19/2001","10/31/2005"
"PHILIPPINES","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of the Philippines, Embassy","06/01/1994","04/27/1998"
"PHILIPPINES","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of the Republic of the Philippines","08/04/1988","01/01/1992"
"UNITED ARAB EMIRATES","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of the United Arab Emirates","08/09/1991","10/28/1999"
"TUNISIA","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Government of Tunisia","05/10/1988","01/01/1992"
"PAKISTAN","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Kestral Trading Company","05/27/2004","09/16/2004"
"PALESTINE","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Palestinian Authority","12/06/1999","02/15/2006"
"PHILIPPINES","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Philippine Coconut Authority","05/10/1988","07/31/1988"
"PALESTINE","Bannerman & Associates, Inc.","3964","04/28/1987","3 Wilkes StreetAlexandria&nbsp;&nbsp;22314","VA","Office of the President, Palestinian Authority","03/14/2006","01/01/2007"
"CANADA","Rude, Marianne Haslund","5767","09/13/2006","6107 Tracey's Overlook RoadTracys Landing&nbsp;&nbsp;20779","MD","Manitoba Intergovernmental Affairs and Trade","09/13/2006","09/30/2007"
"FINLAND","M. Silver Associates, Inc.","2200","06/10/1970","360 Lexington AvenueNew York&nbsp;&nbsp;10017","NY","Finnish National Tourist Office","06/10/1970","09/01/1975"
"MEXICO","Leventhal, Senter & Lerman, PLLC","5161","03/04/1997","2000 K Street, N.W.Suite 600Washington&nbsp;&nbsp;20006-1809","DC","Grupo Televisa, S.A.","03/04/1997","09/30/2007"
"INDIA","Bernays, Edward L.","690","10/25/1951","26 East 64th StreetNew York&nbsp;&nbsp;","NY","Embassy of India","10/25/1951","05/26/1952"
"BELGIUM","International Advisory Services Group, Ltd.","4267","06/23/1989","1919 Pennsylvania Avenue, N.W.Suite 800Washington&nbsp;&nbsp;20006","DC","EUROFER","01/30/1991","12/31/1995"
"UZBEKISTAN","International Advisory Services Group, Ltd.","4267","06/23/1989","1919 Pennsylvania Avenue, N.W.Suite 800Washington&nbsp;&nbsp;20006","DC","Republic of Uzbekistan","05/19/1992","07/16/1993"
